a,b,m,n1,n2,n3,Area
0.288888888888889,0.288888888888889,8,17.8391959798995,17.8391959798995,17.8391959798995,0.332497830430961
0.288888888888889,0.288888888888889,8,17.9195979899498,17.9195979899498,17.9195979899498,0.332511519861332
0.288888888888889,0.288888888888889,8,18,18,18,0.332525033478064
0.290909090909091,0.290909090909091,8,2,2,2,0.266133147798704
0.290909090909091,0.290909090909091,8,2.08040201005025,2.08040201005025,2.08040201005025,0.270095823062641
0.290909090909091,0.290909090909091,8,2.1608040201005,2.1608040201005,2.1608040201005,0.273748782518569
0.290909090909091,0.290909090909091,8,2.24120603015075,2.24120603015075,2.24120603015075,0.2771227060727
0.290909090909091,0.290909090909091,8,2.32160804020101,2.32160804020101,2.32160804020101,0.280244690897986
0.290909090909091,0.290909090909091,8,2.40201005025126,2.40201005025126,2.40201005025126,0.283138718499573
0.290909090909091,0.290909090909091,8,2.48241206030151,2.48241206030151,2.48241206030151,0.285826057434894
0.290909090909091,0.290909090909091,8,2.56281407035176,2.56281407035176,2.56281407035176,0.288325610301767
0.290909090909091,0.290909090909091,8,2.64321608040201,2.64321608040201,2.64321608040201,0.290654212728677
0.290909090909091,0.290909090909091,8,2.72361809045226,2.72361809045226,2.72361809045226,0.292826891173017
0.290909090909091,0.290909090909091,8,2.80402010050251,2.80402010050251,2.80402010050251,0.294857085438367
0.290909090909091,0.290909090909091,8,2.88442211055276,2.88442211055276,2.88442211055276,0.296756841001102
0.290909090909091,0.290909090909091,8,2.96482412060301,2.96482412060301,2.96482412060301,0.298536975505372
0.290909090909091,0.290909090909091,8,3.04522613065327,3.04522613065327,3.04522613065327,0.300207223146141
0.290909090909091,0.290909090909091,8,3.12562814070352,3.12562814070352,3.12562814070352,0.301776360107789
0.290909090909091,0.290909090909091,8,3.20603015075377,3.20603015075377,3.20603015075377,0.303252313752702
0.290909090909091,0.290909090909091,8,3.28643216080402,3.28643216080402,3.28643216080402,0.304642257851307
0.290909090909091,0.290909090909091,8,3.36683417085427,3.36683417085427,3.36683417085427,0.305952695802758
0.290909090909091,0.290909090909091,8,3.44723618090452,3.44723618090452,3.44723618090452,0.307189533505647
0.290909090909091,0.290909090909091,8,3.52763819095477,3.52763819095477,3.52763819095477,0.308358143292741
0.290909090909091,0.290909090909091,8,3.60804020100502,3.60804020100502,3.60804020100502,0.309463420136277
0.290909090909091,0.290909090909091,8,3.68844221105528,3.68844221105528,3.68844221105528,0.310509831154746
0.290909090909091,0.290909090909091,8,3.76884422110553,3.76884422110553,3.76884422110553,0.311501459303491
0.290909090909091,0.290909090909091,8,3.84924623115578,3.84924623115578,3.84924623115578,0.312442042005543
0.290909090909091,0.290909090909091,8,3.92964824120603,3.92964824120603,3.92964824120603,0.313335005372257
0.290909090909091,0.290909090909091,8,4.01005025125628,4.01005025125628,4.01005025125628,0.314183494572632
0.290909090909091,0.290909090909091,8,4.09045226130653,4.09045226130653,4.09045226130653,0.314990400833006
0.290909090909091,0.290909090909091,8,4.17085427135678,4.17085427135678,4.17085427135678,0.315758385483046
0.290909090909091,0.290909090909091,8,4.25125628140704,4.25125628140704,4.25125628140704,0.316489901407897
0.290909090909091,0.290909090909091,8,4.33165829145729,4.33165829145729,4.33165829145729,0.317187212218329
0.290909090909091,0.290909090909091,8,4.41206030150754,4.41206030150754,4.41206030150754,0.31785240940969
0.290909090909091,0.290909090909091,8,4.49246231155779,4.49246231155779,4.49246231155779,0.318487427745228
0.290909090909091,0.290909090909091,8,4.57286432160804,4.57286432160804,4.57286432160804,0.319094059069046
0.290909090909091,0.290909090909091,8,4.65326633165829,4.65326633165829,4.65326633165829,0.319673964727917
0.290909090909091,0.290909090909091,8,4.73366834170854,4.73366834170854,4.73366834170854,0.320228686758684
0.290909090909091,0.290909090909091,8,4.81407035175879,4.81407035175879,4.81407035175879,0.320759657978542
0.290909090909091,0.290909090909091,8,4.89447236180905,4.89447236180905,4.89447236180905,0.321268211098697
0.290909090909091,0.290909090909091,8,4.9748743718593,4.9748743718593,4.9748743718593,0.321755586967323
0.290909090909091,0.290909090909091,8,5.05527638190955,5.05527638190955,5.05527638190955,0.322222942035063
0.290909090909091,0.290909090909091,8,5.1356783919598,5.1356783919598,5.1356783919598,0.322671355125311
0.290909090909091,0.290909090909091,8,5.21608040201005,5.21608040201005,5.21608040201005,0.323101833581935
0.290909090909091,0.290909090909091,8,5.2964824120603,5.2964824120603,5.2964824120603,0.323515318858673
0.290909090909091,0.290909090909091,8,5.37688442211055,5.37688442211055,5.37688442211055,0.323912691607176
0.290909090909091,0.290909090909091,8,5.4572864321608,5.4572864321608,5.4572864321608,0.32429477631418
0.290909090909091,0.290909090909091,8,5.53768844221106,5.53768844221106,5.53768844221106,0.324662345532734
0.290909090909091,0.290909090909091,8,5.61809045226131,5.61809045226131,5.61809045226131,0.325016123747414
0.290909090909091,0.290909090909091,8,5.69849246231156,5.69849246231156,5.69849246231156,0.325356790909136
0.290909090909091,0.290909090909091,8,5.77889447236181,5.77889447236181,5.77889447236181,0.325684985671332
0.290909090909091,0.290909090909091,8,5.85929648241206,5.85929648241206,5.85929648241206,0.326001308355877
0.290909090909091,0.290909090909091,8,5.93969849246231,5.93969849246231,5.93969849246231,0.326306323674172
0.290909090909091,0.290909090909091,8,6.02010050251256,6.02010050251256,6.02010050251256,0.326600563226135
0.290909090909091,0.290909090909091,8,6.10050251256281,6.10050251256281,6.10050251256281,0.326884527797514
0.290909090909091,0.290909090909091,8,6.18090452261307,6.18090452261307,6.18090452261307,0.327158689473851
0.290909090909091,0.290909090909091,8,6.26130653266332,6.26130653266332,6.26130653266332,0.327423493587592
0.290909090909091,0.290909090909091,8,6.34170854271357,6.34170854271357,6.34170854271357,0.327679360513179
0.290909090909091,0.290909090909091,8,6.42211055276382,6.42211055276382,6.42211055276382,0.327926687323495
0.290909090909091,0.290909090909091,8,6.50251256281407,6.50251256281407,6.50251256281407,0.328165849319752
0.290909090909091,0.290909090909091,8,6.58291457286432,6.58291457286432,6.58291457286432,0.328397201445712
0.290909090909091,0.290909090909091,8,6.66331658291457,6.66331658291457,6.66331658291457,0.328621079596107
0.290909090909091,0.290909090909091,8,6.74371859296482,6.74371859296482,6.74371859296482,0.328837801828188
0.290909090909091,0.290909090909091,8,6.82412060301507,6.82412060301507,6.82412060301507,0.329047669484503
0.290909090909091,0.290909090909091,8,6.90452261306533,6.90452261306533,6.90452261306533,0.329250968234224
0.290909090909091,0.290909090909091,8,6.98492462311558,6.98492462311558,6.98492462311558,0.329447969039718
0.290909090909091,0.290909090909091,8,7.06532663316583,7.06532663316583,7.06532663316583,0.329638929054405
0.290909090909091,0.290909090909091,8,7.14572864321608,7.14572864321608,7.14572864321608,0.329824092457412
0.290909090909091,0.290909090909091,8,7.22613065326633,7.22613065326633,7.22613065326633,0.33000369123007
0.290909090909091,0.290909090909091,8,7.30653266331658,7.30653266331658,7.30653266331658,0.330177945878812
0.290909090909091,0.290909090909091,8,7.38693467336683,7.38693467336683,7.38693467336683,0.330347066108652
0.290909090909091,0.290909090909091,8,7.46733668341709,7.46733668341709,7.46733668341709,0.330511251451077
0.290909090909091,0.290909090909091,8,7.54773869346734,7.54773869346734,7.54773869346734,0.330670691849823
0.290909090909091,0.290909090909091,8,7.62814070351759,7.62814070351759,7.62814070351759,0.330825568207729
0.290909090909091,0.290909090909091,8,7.70854271356784,7.70854271356784,7.70854271356784,0.33097605289761
0.290909090909091,0.290909090909091,8,7.78894472361809,7.78894472361809,7.78894472361809,0.331122310239796
0.290909090909091,0.290909090909091,8,7.86934673366834,7.86934673366834,7.86934673366834,0.331264496948823
0.290909090909091,0.290909090909091,8,7.94974874371859,7.94974874371859,7.94974874371859,0.331402762551512
0.290909090909091,0.290909090909091,8,8.03015075376884,8.03015075376884,8.03015075376884,0.331537249778517
0.290909090909091,0.290909090909091,8,8.1105527638191,8.1105527638191,8.1105527638191,0.331668094931243
0.290909090909091,0.290909090909091,8,8.19095477386935,8.19095477386935,8.19095477386935,0.331795428225886
0.290909090909091,0.290909090909091,8,8.2713567839196,8.2713567839196,8.2713567839196,0.331919374116213
0.290909090909091,0.290909090909091,8,8.35175879396985,8.35175879396985,8.35175879396985,0.332040051596559
0.290909090909091,0.290909090909091,8,8.4321608040201,8.4321608040201,8.4321608040201,0.332157574486428
0.290909090909091,0.290909090909091,8,8.51256281407035,8.51256281407035,8.51256281407035,0.332272051697944
0.290909090909091,0.290909090909091,8,8.5929648241206,8.5929648241206,8.5929648241206,0.332383587487339
0.290909090909091,0.290909090909091,8,8.67336683417085,8.67336683417085,8.67336683417085,0.332492281691539
0.290909090909091,0.290909090909091,8,8.75376884422111,8.75376884422111,8.75376884422111,0.332598229950866
0.290909090909091,0.290909090909091,8,8.83417085427136,8.83417085427136,8.83417085427136,0.332701523918762
0.290909090909091,0.290909090909091,8,8.91457286432161,8.91457286432161,8.91457286432161,0.332802251459401
0.290909090909091,0.290909090909091,8,8.99497487437186,8.99497487437186,8.99497487437186,0.332900496833979
0.290909090909091,0.290909090909091,8,9.07537688442211,9.07537688442211,9.07537688442211,0.332996340876414
0.290909090909091,0.290909090909091,8,9.15577889447236,9.15577889447236,9.15577889447236,0.333089861159144
0.290909090909091,0.290909090909091,8,9.23618090452261,9.23618090452261,9.23618090452261,0.333181132149641
0.290909090909091,0.290909090909091,8,9.31658291457286,9.31658291457286,9.31658291457286,0.333270225358252
0.290909090909091,0.290909090909091,8,9.39698492462312,9.39698492462312,9.39698492462312,0.33335720947789
0.290909090909091,0.290909090909091,8,9.47738693467337,9.47738693467337,9.47738693467337,0.333442150516097
0.290909090909091,0.290909090909091,8,9.55778894472362,9.55778894472362,9.55778894472362,0.333525111919945
0.290909090909091,0.290909090909091,8,9.63819095477387,9.63819095477387,9.63819095477387,0.333606154694219
0.290909090909091,0.290909090909091,8,9.71859296482412,9.71859296482412,9.71859296482412,0.333685337513287
0.290909090909091,0.290909090909091,8,9.79899497487437,9.79899497487437,9.79899497487437,0.333762716827046
0.290909090909091,0.290909090909091,8,9.87939698492462,9.87939698492462,9.87939698492462,0.333838346961286
0.290909090909091,0.290909090909091,8,9.95979899497488,9.95979899497488,9.95979899497488,0.333912280212827
0.290909090909091,0.290909090909091,8,10.0402010050251,10.0402010050251,10.0402010050251,0.333984566939715
0.290909090909091,0.290909090909091,8,10.1206030150754,10.1206030150754,10.1206030150754,0.334055255646782
0.290909090909091,0.290909090909091,8,10.2010050251256,10.2010050251256,10.2010050251256,0.334124393066837
0.290909090909091,0.290909090909091,8,10.2814070351759,10.2814070351759,10.2814070351759,0.334192024237737
0.290909090909091,0.290909090909091,8,10.3618090452261,10.3618090452261,10.3618090452261,0.334258192575579
0.290909090909091,0.290909090909091,8,10.4422110552764,10.4422110552764,10.4422110552764,0.334322939944238
0.290909090909091,0.290909090909091,8,10.5226130653266,10.5226130653266,10.5226130653266,0.334386306721443
0.290909090909091,0.290909090909091,8,10.6030150753769,10.6030150753769,10.6030150753769,0.334448331861608
0.290909090909091,0.290909090909091,8,10.6834170854271,10.6834170854271,10.6834170854271,0.334509052955582
0.290909090909091,0.290909090909091,8,10.7638190954774,10.7638190954774,10.7638190954774,0.33456850628749
0.290909090909091,0.290909090909091,8,10.8442211055276,10.8442211055276,10.8442211055276,0.334626726888843
0.290909090909091,0.290909090909091,8,10.9246231155779,10.9246231155779,10.9246231155779,0.334683748590043
0.290909090909091,0.290909090909091,8,11.0050251256281,11.0050251256281,11.0050251256281,0.334739604069435
0.290909090909091,0.290909090909091,8,11.0854271356784,11.0854271356784,11.0854271356784,0.334794324900048
0.290909090909091,0.290909090909091,8,11.1658291457286,11.1658291457286,11.1658291457286,0.33484794159413
0.290909090909091,0.290909090909091,8,11.2462311557789,11.2462311557789,11.2462311557789,0.334900483645612
0.290909090909091,0.290909090909091,8,11.3266331658291,11.3266331658291,11.3266331658291,0.334951979570596
0.290909090909091,0.290909090909091,8,11.4070351758794,11.4070351758794,11.4070351758794,0.335002456945986
0.290909090909091,0.290909090909091,8,11.4874371859296,11.4874371859296,11.4874371859296,0.335051942446345
0.290909090909091,0.290909090909091,8,11.5678391959799,11.5678391959799,11.5678391959799,0.335100461879078
0.290909090909091,0.290909090909091,8,11.6482412060301,11.6482412060301,11.6482412060301,0.335148040218028
0.290909090909091,0.290909090909091,8,11.7286432160804,11.7286432160804,11.7286432160804,0.335194701635561
0.290909090909091,0.290909090909091,8,11.8090452261307,11.8090452261307,11.8090452261307,0.33524046953322
0.290909090909091,0.290909090909091,8,11.8894472361809,11.8894472361809,11.8894472361809,0.335285366571024
0.290909090909091,0.290909090909091,8,11.9698492462312,11.9698492462312,11.9698492462312,0.335329414695472
0.290909090909091,0.290909090909091,8,12.0502512562814,12.0502512562814,12.0502512562814,0.335372635166326
0.290909090909091,0.290909090909091,8,12.1306532663317,12.1306532663317,12.1306532663317,0.335415048582224
0.290909090909091,0.290909090909091,8,12.2110552763819,12.2110552763819,12.2110552763819,0.33545667490519
0.290909090909091,0.290909090909091,8,12.2914572864322,12.2914572864322,12.2914572864322,0.335497533484088
0.290909090909091,0.290909090909091,8,12.3718592964824,12.3718592964824,12.3718592964824,0.335537643077078
0.290909090909091,0.290909090909091,8,12.4522613065327,12.4522613065327,12.4522613065327,0.335577021873114
0.290909090909091,0.290909090909091,8,12.5326633165829,12.5326633165829,12.5326633165829,0.335615687512539
0.290909090909091,0.290909090909091,8,12.6130653266332,12.6130653266332,12.6130653266332,0.335653657106814
0.290909090909091,0.290909090909091,8,12.6934673366834,12.6934673366834,12.6934673366834,0.335690947257428
0.290909090909091,0.290909090909091,8,12.7738693467337,12.7738693467337,12.7738693467337,0.335727574074016
0.290909090909091,0.290909090909091,8,12.8542713567839,12.8542713567839,12.8542713567839,0.335763553191742
0.290909090909091,0.290909090909091,8,12.9346733668342,12.9346733668342,12.9346733668342,0.335798899787962
0.290909090909091,0.290909090909091,8,13.0150753768844,13.0150753768844,13.0150753768844,0.335833628598209
0.290909090909091,0.290909090909091,8,13.0954773869347,13.0954773869347,13.0954773869347,0.335867753931532
0.290909090909091,0.290909090909091,8,13.1758793969849,13.1758793969849,13.1758793969849,0.335901289685224
0.290909090909091,0.290909090909091,8,13.2562814070352,13.2562814070352,13.2562814070352,0.335934249358944
0.290909090909091,0.290909090909091,8,13.3366834170854,13.3366834170854,13.3366834170854,0.335966646068298
0.290909090909091,0.290909090909091,8,13.4170854271357,13.4170854271357,13.4170854271357,0.335998492557863
0.290909090909091,0.290909090909091,8,13.4974874371859,13.4974874371859,13.4974874371859,0.336029801213713
0.290909090909091,0.290909090909091,8,13.5778894472362,13.5778894472362,13.5778894472362,0.336060584075446
0.290909090909091,0.290909090909091,8,13.6582914572864,13.6582914572864,13.6582914572864,0.336090852847748
0.290909090909091,0.290909090909091,8,13.7386934673367,13.7386934673367,13.7386934673367,0.336120618911503
0.290909090909091,0.290909090909091,8,13.8190954773869,13.8190954773869,13.8190954773869,0.336149893334488
0.290909090909091,0.290909090909091,8,13.8994974874372,13.8994974874372,13.8994974874372,0.33617868688164
0.290909090909091,0.290909090909091,8,13.9798994974874,13.9798994974874,13.9798994974874,0.336207010024952
0.290909090909091,0.290909090909091,8,14.0603015075377,14.0603015075377,14.0603015075377,0.336234872952978
0.290909090909091,0.290909090909091,8,14.1407035175879,14.1407035175879,14.1407035175879,0.33626228557999
0.290909090909091,0.290909090909091,8,14.2211055276382,14.2211055276382,14.2211055276382,0.336289257554787
0.290909090909091,0.290909090909091,8,14.3015075376884,14.3015075376884,14.3015075376884,0.336315798269179
0.290909090909091,0.290909090909091,8,14.3819095477387,14.3819095477387,14.3819095477387,0.336341916866153
0.290909090909091,0.290909090909091,8,14.4623115577889,14.4623115577889,14.4623115577889,0.336367622247741
0.290909090909091,0.290909090909091,8,14.5427135678392,14.5427135678392,14.5427135678392,0.336392923082598
0.290909090909091,0.290909090909091,8,14.6231155778894,14.6231155778894,14.6231155778894,0.336417827813302
0.290909090909091,0.290909090909091,8,14.7035175879397,14.7035175879397,14.7035175879397,0.336442344663394
0.290909090909091,0.290909090909091,8,14.78391959799,14.78391959799,14.78391959799,0.336466481644157
0.290909090909091,0.290909090909091,8,14.8643216080402,14.8643216080402,14.8643216080402,0.336490246561156
0.290909090909091,0.290909090909091,8,14.9447236180905,14.9447236180905,14.9447236180905,0.336513647020544
0.290909090909091,0.290909090909091,8,15.0251256281407,15.0251256281407,15.0251256281407,0.336536690435142
0.290909090909091,0.290909090909091,8,15.105527638191,15.105527638191,15.105527638191,0.336559384030303
0.290909090909091,0.290909090909091,8,15.1859296482412,15.1859296482412,15.1859296482412,0.336581734849575
0.290909090909091,0.290909090909091,8,15.2663316582915,15.2663316582915,15.2663316582915,0.336603749760156
0.290909090909091,0.290909090909091,8,15.3467336683417,15.3467336683417,15.3467336683417,0.336625435458171
0.290909090909091,0.290909090909091,8,15.427135678392,15.427135678392,15.427135678392,0.336646798473755
0.290909090909091,0.290909090909091,8,15.5075376884422,15.5075376884422,15.5075376884422,0.336667845175967
0.290909090909091,0.290909090909091,8,15.5879396984925,15.5879396984925,15.5879396984925,0.336688581777533
0.290909090909091,0.290909090909091,8,15.6683417085427,15.6683417085427,15.6683417085427,0.336709014339426
0.290909090909091,0.290909090909091,8,15.748743718593,15.748743718593,15.748743718593,0.336729148775294
0.290909090909091,0.290909090909091,8,15.8291457286432,15.8291457286432,15.8291457286432,0.336748990855733
0.290909090909091,0.290909090909091,8,15.9095477386935,15.9095477386935,15.9095477386935,0.33676854621242
0.290909090909091,0.290909090909091,8,15.9899497487437,15.9899497487437,15.9899497487437,0.336787820342106
0.290909090909091,0.290909090909091,8,16.070351758794,16.070351758794,16.070351758794,0.336806818610474
0.290909090909091,0.290909090909091,8,16.1507537688442,16.1507537688442,16.1507537688442,0.336825546255874
0.290909090909091,0.290909090909091,8,16.2311557788945,16.2311557788945,16.2311557788945,0.336844008392929
0.290909090909091,0.290909090909091,8,16.3115577889447,16.3115577889447,16.3115577889447,0.336862210016024
0.290909090909091,0.290909090909091,8,16.391959798995,16.391959798995,16.391959798995,0.336880156002682
0.290909090909091,0.290909090909091,8,16.4723618090452,16.4723618090452,16.4723618090452,0.336897851116832
0.290909090909091,0.290909090909091,8,16.5527638190955,16.5527638190955,16.5527638190955,0.336915300011963
0.290909090909091,0.290909090909091,8,16.6331658291457,16.6331658291457,16.6331658291457,0.336932507234186
0.290909090909091,0.290909090909091,8,16.713567839196,16.713567839196,16.713567839196,0.336949477225193
0.290909090909091,0.290909090909091,8,16.7939698492462,16.7939698492462,16.7939698492462,0.336966214325115
0.290909090909091,0.290909090909091,8,16.8743718592965,16.8743718592965,16.8743718592965,0.336982722775307
0.290909090909091,0.290909090909091,8,16.9547738693467,16.9547738693467,16.9547738693467,0.336999006721019
0.290909090909091,0.290909090909091,8,17.035175879397,17.035175879397,17.035175879397,0.33701507021401
0.290909090909091,0.290909090909091,8,17.1155778894472,17.1155778894472,17.1155778894472,0.337030917215057
0.290909090909091,0.290909090909091,8,17.1959798994975,17.1959798994975,17.1959798994975,0.3370465515964
0.290909090909091,0.290909090909091,8,17.2763819095477,17.2763819095477,17.2763819095477,0.337061977144103
0.290909090909091,0.290909090909091,8,17.356783919598,17.356783919598,17.356783919598,0.337077197560348
0.290909090909091,0.290909090909091,8,17.4371859296482,17.4371859296482,17.4371859296482,0.337092216465654
0.290909090909091,0.290909090909091,8,17.5175879396985,17.5175879396985,17.5175879396985,0.337107037401024
0.290909090909091,0.290909090909091,8,17.5979899497487,17.5979899497487,17.5979899497487,0.33712166383004
0.290909090909091,0.290909090909091,8,17.678391959799,17.678391959799,17.678391959799,0.337136099140876
0.290909090909091,0.290909090909091,8,17.7587939698492,17.7587939698492,17.7587939698492,0.337150346648267
0.290909090909091,0.290909090909091,8,17.8391959798995,17.8391959798995,17.8391959798995,0.337164409595404
0.290909090909091,0.290909090909091,8,17.9195979899498,17.9195979899498,17.9195979899498,0.337178291155782
0.290909090909091,0.290909090909091,8,18,18,18,0.337191994434991
0.292929292929293,0.292929292929293,8,2,2,2,0.269842275871323
0.292929292929293,0.292929292929293,8,2.08040201005025,2.08040201005025,2.08040201005025,0.273860179392941
0.292929292929293,0.292929292929293,8,2.1608040201005,2.1608040201005,2.1608040201005,0.277564050561965
0.292929292929293,0.292929292929293,8,2.24120603015075,2.24120603015075,2.24120603015075,0.280984996873964
0.292929292929293,0.292929292929293,8,2.32160804020101,2.32160804020101,2.32160804020101,0.284150493158283
0.292929292929293,0.292929292929293,8,2.40201005025126,2.40201005025126,2.40201005025126,0.287084855153044
0.292929292929293,0.292929292929293,8,2.48241206030151,2.48241206030151,2.48241206030151,0.289809647837994
0.292929292929293,0.292929292929293,8,2.56281407035176,2.56281407035176,2.56281407035176,0.292344037258615
0.292929292929293,0.292929292929293,8,2.64321608040201,2.64321608040201,2.64321608040201,0.29470509368347
0.292929292929293,0.292929292929293,8,2.72361809045226,2.72361809045226,2.72361809045226,0.296908052995404
0.292929292929293,0.292929292929293,8,2.80402010050251,2.80402010050251,2.80402010050251,0.298966542310073
0.292929292929293,0.292929292929293,8,2.88442211055276,2.88442211055276,2.88442211055276,0.300892774983033
0.292929292929293,0.292929292929293,8,2.96482412060301,2.96482412060301,2.96482412060301,0.302697719425175
0.292929292929293,0.292929292929293,8,3.04522613065327,3.04522613065327,3.04522613065327,0.304391245498053
0.292929292929293,0.292929292929293,8,3.12562814070352,3.12562814070352,3.12562814070352,0.305982251700726
0.292929292929293,0.292929292929293,8,3.20603015075377,3.20603015075377,3.20603015075377,0.307478775880139
0.292929292929293,0.292929292929293,8,3.28643216080402,3.28643216080402,3.28643216080402,0.308888091788374
0.292929292929293,0.292929292929293,8,3.36683417085427,3.36683417085427,3.36683417085427,0.310216793463203
0.292929292929293,0.292929292929293,8,3.44723618090452,3.44723618090452,3.44723618090452,0.311470869114401
0.292929292929293,0.292929292929293,8,3.52763819095477,3.52763819095477,3.52763819095477,0.31265576594955
0.292929292929293,0.292929292929293,8,3.60804020100502,3.60804020100502,3.60804020100502,0.313776447162675
0.292929292929293,0.292929292929293,8,3.68844221105528,3.68844221105528,3.68844221105528,0.314837442131005
0.292929292929293,0.292929292929293,8,3.76884422110553,3.76884422110553,3.76884422110553,0.315842890714501
0.292929292929293,0.292929292929293,8,3.84924623115578,3.84924623115578,3.84924623115578,0.316796582425084
0.292929292929293,0.292929292929293,8,3.92964824120603,3.92964824120603,3.92964824120603,0.317701991124214
0.292929292929293,0.292929292929293,8,4.01005025125628,4.01005025125628,4.01005025125628,0.318562305815471
0.292929292929293,0.292929292929293,8,4.09045226130653,4.09045226130653,4.09045226130653,0.319380458020541
0.292929292929293,0.292929292929293,8,4.17085427135678,4.17085427135678,4.17085427135678,0.320159146160351
0.292929292929293,0.292929292929293,8,4.25125628140704,4.25125628140704,4.25125628140704,0.320900857306184
0.292929292929293,0.292929292929293,8,4.33165829145729,4.33165829145729,4.33165829145729,0.321607886617012
0.292929292929293,0.292929292929293,8,4.41206030150754,4.41206030150754,4.41206030150754,0.322282354737593
0.292929292929293,0.292929292929293,8,4.49246231155779,4.49246231155779,4.49246231155779,0.322926223396191
0.292929292929293,0.292929292929293,8,4.57286432160804,4.57286432160804,4.57286432160804,0.323541309410045
0.292929292929293,0.292929292929293,8,4.65326633165829,4.65326633165829,4.65326633165829,0.324129297280307
0.292929292929293,0.292929292929293,8,4.73366834170854,4.73366834170854,4.73366834170854,0.324691750535365
0.292929292929293,0.292929292929293,8,4.81407035175879,4.81407035175879,4.81407035175879,0.32523012196175
0.292929292929293,0.292929292929293,8,4.89447236180905,4.89447236180905,4.89447236180905,0.325745762844816
0.292929292929293,0.292929292929293,8,4.9748743718593,4.9748743718593,4.9748743718593,0.32623993132658
0.292929292929293,0.292929292929293,8,5.05527638190955,5.05527638190955,5.05527638190955,0.32671379997527
0.292929292929293,0.292929292929293,8,5.1356783919598,5.1356783919598,5.1356783919598,0.327168462649965
0.292929292929293,0.292929292929293,8,5.21608040201005,5.21608040201005,5.21608040201005,0.327604940733998
0.292929292929293,0.292929292929293,8,5.2964824120603,5.2964824120603,5.2964824120603,0.328024188802257
0.292929292929293,0.292929292929293,8,5.37688442211055,5.37688442211055,5.37688442211055,0.328427099780135
0.292929292929293,0.292929292929293,8,5.4572864321608,5.4572864321608,5.4572864321608,0.328814509645333
0.292929292929293,0.292929292929293,8,5.53768844221106,5.53768844221106,5.53768844221106,0.329187201718062
0.292929292929293,0.292929292929293,8,5.61809045226131,5.61809045226131,5.61809045226131,0.32954591058012
0.292929292929293,0.292929292929293,8,5.69849246231156,5.69849246231156,5.69849246231156,0.329891325658979
0.292929292929293,0.292929292929293,8,5.77889447236181,5.77889447236181,5.77889447236181,0.330224094509055
0.292929292929293,0.292929292929293,8,5.85929648241206,5.85929648241206,5.85929648241206,0.330544825818977
0.292929292929293,0.292929292929293,8,5.93969849246231,5.93969849246231,5.93969849246231,0.330854092170595
0.292929292929293,0.292929292929293,8,6.02010050251256,6.02010050251256,6.02010050251256,0.331152432572795
0.292929292929293,0.292929292929293,8,6.10050251256281,6.10050251256281,6.10050251256281,0.331440354790834
0.292929292929293,0.292929292929293,8,6.18090452261307,6.18090452261307,6.18090452261307,0.331718337489762
0.292929292929293,0.292929292929293,8,6.26130653266332,6.26130653266332,6.26130653266332,0.331986832208677
0.292929292929293,0.292929292929293,8,6.34170854271357,6.34170854271357,6.34170854271357,0.332246265180825
0.292929292929293,0.292929292929293,8,6.42211055276382,6.42211055276382,6.42211055276382,0.33249703901314
0.292929292929293,0.292929292929293,8,6.50251256281407,6.50251256281407,6.50251256281407,0.332739534237451
0.292929292929293,0.292929292929293,8,6.58291457286432,6.58291457286432,6.58291457286432,0.332974110744411
0.292929292929293,0.292929292929293,8,6.66331658291457,6.66331658291457,6.66331658291457,0.333201109110154
0.292929292929293,0.292929292929293,8,6.74371859296482,6.74371859296482,6.74371859296482,0.333420851824733
0.292929292929293,0.292929292929293,8,6.82412060301507,6.82412060301507,6.82412060301507,0.333633644430539
0.292929292929293,0.292929292929293,8,6.90452261306533,6.90452261306533,6.90452261306533,0.333839776578151
0.292929292929293,0.292929292929293,8,6.98492462311558,6.98492462311558,6.98492462311558,0.334039523006369
0.292929292929293,0.292929292929293,8,7.06532663316583,7.06532663316583,7.06532663316583,0.334233144452588
0.292929292929293,0.292929292929293,8,7.14572864321608,7.14572864321608,7.14572864321608,0.334420888499088
0.292929292929293,0.292929292929293,8,7.22613065326633,7.22613065326633,7.22613065326633,0.334602990360351
0.292929292929293,0.292929292929293,8,7.30653266331658,7.30653266331658,7.30653266331658,0.334779673616031
0.292929292929293,0.292929292929293,8,7.38693467336683,7.38693467336683,7.38693467336683,0.334951150893828
0.292929292929293,0.292929292929293,8,7.46733668341709,7.46733668341709,7.46733668341709,0.33511762450612
0.292929292929293,0.292929292929293,8,7.54773869346734,7.54773869346734,7.54773869346734,0.33527928704391
0.292929292929293,0.292929292929293,8,7.62814070351759,7.62814070351759,7.62814070351759,0.335436321931303
0.292929292929293,0.292929292929293,8,7.70854271356784,7.70854271356784,7.70854271356784,0.335588903943492
0.292929292929293,0.292929292929293,8,7.78894472361809,7.78894472361809,7.78894472361809,0.335737199690958
0.292929292929293,0.292929292929293,8,7.86934673366834,7.86934673366834,7.86934673366834,0.335881368072386
0.292929292929293,0.292929292929293,8,7.94974874371859,7.94974874371859,7.94974874371859,0.336021560698569
0.292929292929293,0.292929292929293,8,8.03015075376884,8.03015075376884,8.03015075376884,0.336157922289415
0.292929292929293,0.292929292929293,8,8.1105527638191,8.1105527638191,8.1105527638191,0.336290591045977
0.292929292929293,0.292929292929293,8,8.19095477386935,8.19095477386935,8.19095477386935,0.336419698999289
